128,0
142,1
155,0
168,1
180,0
194,1
207,0
220,1
235,0
247,1
258,0
271,1
282,0
295,1
322,2
332,3
344,2
356,3
369,2
382,3
396,2
408,3
421,2
433,3
445,2
457,3
469,2
483,3
494,2
519,0
543,1
565,2
589,3
618,3
642,2
667,1
694,0
721,0
734,2
748,1
759,3
773,0
783,2
797,1
809,3
824,3
835,1
846,2
862,0
874,3
888,1
898,2
926,0
926,1
927,2
976,3
976,2
976,1
1026,0
1052,1
1076,2
1101,3
1128,2
1129,1
1129,0
1180,1
1180,2
1180,3
1232,3
1245,1
1258,2
1270,0
1330,3
1341,2
1353,1
1379,0
1429,0
1443,1
1455,2
1482,3
1534,3
1547,2
1558,1
1581,0
1634,0
1646,2
1659,1
1674,3
1685,3
1705,3
1735,0
1747,2
1759,1
1772,3
1787,3
1808,3
1829,2
1839,1
1850,3
1861,0
1872,2
1887,0
1907,0
1924,2
1939,1
1951,3
1964,0
1975,2
1987,1
2002,1
2013,2
2027,0
2039,2
2051,1
2063,3
2080,0
2093,2
2105,1
2116,2
2130,0
2143,3
2156,1
2165,2
2180,3
2190,3
2207,0
2220,2
2231,1
2243,3
2256,0
2269,0
2281,2
2291,1
2303,3
2318,0
2329,2
2344,3
2355,3
2368,1
2380,2
2394,0
2407,3
2420,1
2432,2
2443,0
2457,0
2471,2
2482,1
2494,3
2507,0
2519,2
2531,1
2544,3
2596,2
2651,1
2700,0
2748,0
2761,2
2774,1
2788,3
2803,0
2809,2
2816,1
2823,3
2847,0
2857,2
2872,1
2879,2
2885,1
2912,2
2926,0
2954,1
2978,2
2990,0
3037,0
3051,1
3063,2
3077,3
3093,2
3113,2
3135,2
3157,2
3185,2
3210,2
3232,2
3258,2
3269,1
3281,0
3305,0
3331,0
3354,0
3368,2
3380,1
3393,3
3407,3
3425,3
3443,0
3465,2
3479,1
3492,3
3507,3
3527,3
3543,0
3555,2
3562,1
3571,3
3582,0
3590,2
3599,1
3607,3
3616,0
3623,2
3632,1
3639,3
3650,0
3653,2
3676,1
3693,2
3708,0
3720,0
3734,0
3757,2
3771,1
3784,3
3798,0
3809,2
3829,2
3850,0
3872,2
3886,1
3898,3
3913,0
3933,2
3950,1
3963,3
3973,0
3981,2
3989,1
3998,3
4006,0
4014,2
4022,1
4029,3
4038,0
4046,2
4054,1
4062,3
4086,0
4099,1
4114,2
4127,3
4142,2
4156,0
4168,0
4190,0
4214,1
4227,2
4238,0
4251,2
4264,1
4291,1
4313,3
4326,1
4339,3
4367,3
4394,3
4419,2
4444,2
4470,1
4495,1
4519,0
4544,0
4568,2
4580,1
4596,3
4607,0
4619,2
4639,2
4658,1
4671,3
4686,0
4697,2
4710,0
4723,1
4741,1
4759,2
4770,0
4781,3
4796,1
4807,2
4821,0
4831,1
4846,3
4857,2
4871,0
4875,1
4895,3
4898,2
4922,0
4934,1
4948,2
4972,3
4977,2
4997,0
5003,1
5025,3
5029,2
5047,0
5051,1
